age,job,marital,education,default,balance,housing,loan,contact,campaign,pdays,previous,poutcome,y
46,7,0,1,0,348,1,0,0,1,-1,0,0,0
36,4,1,2,0,0,0,0,0,11,-1,0,0,0
44,7,0,1,0,-389,1,1,0,1,-1,0,0,0
41,7,0,2,0,1583,1,0,0,1,-1,0,0,1
58,3,1,0,0,258,0,0,0,1,-1,0,0,0
28,0,2,1,0,3,0,0,0,2,-1,0,0,0
66,5,1,1,0,2048,0,0,0,1,-1,0,0,1
50,3,1,0,0,1098,0,0,0,3,-1,0,0,0
25,8,2,1,0,304,0,0,0,2,-1,0,0,1
39,4,2,1,0,835,1,0,0,4,-1,0,0,0
59,4,1,2,0,1889,0,0,0,1,-1,0,0,0
35,7,2,1,0,-437,1,0,0,5,-1,0,0,0
29,2,1,1,0,714,1,1,0,2,-1,0,0,1
31,10,2,0,0,0,1,0,0,18,-1,0,0,0
33,9,2,2,0,81,0,0,0,1,-1,0,0,0
31,4,2,2,0,1017,0,0,0,1,-1,0,0,0
49,7,1,1,0,2416,1,0,0,1,-1,0,0,1
76,4,1,1,0,1780,1,0,1,3,-1,0,0,1
45,4,1,2,0,474,1,1,0,4,264,4,0,0
39,1,1,0,0,2288,1,0,0,1,-1,0,0,0
53,0,1,1,0,673,0,1,1,2,-1,0,0,0
39,7,0,1,0,2140,1,0,0,1,-1,0,0,0
31,9,1,2,0,1570,1,0,0,4,286,1,0,1
33,9,2,1,0,234,0,0,0,1,370,2,0,0
35,0,1,0,0,1994,0,0,0,1,-1,0,0,0
34,4,1,2,0,468,0,0,0,2,-1,0,0,0
36,10,1,1,0,-872,1,1,0,1,183,1,0,0
33,9,2,1,0,374,1,1,0,1,-1,0,0,0
39,4,1,2,0,1572,0,0,0,4,-1,0,0,0
28,2,1,1,0,422,1,0,0,2,-1,0,0,0
21,1,2,1,1,-59,1,1,0,1,-1,0,0,0
49,9,2,1,0,-97,1,0,0,2,-1,0,0,0
34,2,2,2,0,2856,1,0,0,2,-1,0,0,0
43,4,1,2,0,182,0,0,0,1,-1,0,0,0
35,4,1,1,0,4135,1,0,0,4,-1,0,0,0
46,7,0,1,0,864,1,0,0,3,150,7,0,0
39,0,1,1,0,217,1,0,0,1,308,4,0,0
52,1,1,1,0,0,1,0,0,1,-1,0,0,1
33,2,0,2,0,37,0,1,0,1,-1,0,0,1
39,10,0,1,0,265,1,0,0,1,555,2,1,1
52,9,1,1,0,386,0,0,0,1,-1,0,0,1
56,4,1,2,0,-6,0,0,1,16,-1,0,0,0
46,9,1,1,0,3914,1,0,0,1,-1,0,0,0
29,6,1,2,0,1,0,0,0,3,-1,0,0,0
33,1,2,1,0,855,0,0,0,5,-1,0,0,0
33,9,2,1,0,920,1,0,0,4,-1,0,0,0
40,9,1,1,0,265,0,0,0,4,-1,0,0,0
38,0,1,1,0,271,0,0,0,3,-1,0,0,0
26,4,2,2,0,3178,0,0,0,1,-1,0,0,0
77,5,1,1,0,638,0,0,0,1,188,1,2,1
54,1,2,1,0,105,1,0,0,1,326,3,0,0
66,5,2,2,0,0,0,0,0,1,92,2,0,0
44,4,1,1,0,-665,0,0,0,3,-1,0,0,0
22,7,2,1,0,652,0,0,1,1,-1,0,0,0
31,10,1,1,0,375,1,0,0,1,-1,0,0,0
24,4,1,1,0,2278,1,0,0,4,-1,0,0,0
47,4,1,0,0,2793,1,0,1,4,-1,0,0,0
53,9,0,0,0,7290,1,0,0,1,-1,0,0,0
42,3,1,0,0,83,0,1,0,1,-1,0,0,0
49,4,1,2,0,1311,1,0,0,1,-1,0,0,1
45,1,1,0,0,193,1,1,0,2,-1,0,0,0
39,4,1,1,0,18,1,0,0,1,-1,0,0,0
29,0,1,1,0,301,1,0,0,5,-1,0,0,0
32,4,2,2,0,2667,1,0,0,2,-1,0,0,1
25,4,2,2,0,2506,0,0,0,1,-1,0,0,1
31,10,2,1,0,315,0,0,0,1,2,1,1,0
31,8,2,2,0,117,1,0,1,1,-1,0,0,0
30,1,1,1,0,0,1,1,0,1,-1,0,0,1
33,4,1,2,0,2750,0,0,0,1,-1,0,0,0
51,4,0,2,0,492,0,1,0,7,-1,0,0,0
34,4,2,2,0,1612,0,0,0,22,-1,0,0,0
39,2,1,2,0,83,1,0,0,2,-1,0,0,0
36,4,1,2,0,-196,1,1,0,1,-1,0,0,0
44,4,1,1,0,3286,1,0,0,1,-1,0,0,0
26,8,1,2,0,8750,0,0,0,2,-1,0,0,0
37,9,1,1,0,1142,1,0,0,2,-1,0,0,0
40,0,1,1,0,-666,1,0,0,2,-1,0,0,0
36,0,2,2,0,635,0,0,0,1,-1,0,0,0
33,0,2,1,0,289,0,0,0,3,6,13,1,0
49,0,1,1,0,2254,0,0,0,1,-1,0,0,0
44,1,2,1,0,-215,1,0,0,2,-1,0,0,0
29,1,1,1,0,1661,1,0,0,2,-1,0,0,0
32,8,2,1,0,14,0,0,0,3,136,1,1,0
76,5,1,0,0,163,0,0,1,1,-1,0,0,0
52,0,0,1,0,121,1,0,0,2,-1,0,0,0
48,4,1,0,0,606,0,0,0,6,-1,0,0,0
48,4,1,0,0,427,0,0,0,1,-1,0,0,0
39,1,2,2,0,48,0,0,0,1,-1,0,0,1
33,1,1,1,0,0,1,1,0,5,-1,0,0,0
54,1,0,0,0,190,1,0,0,2,-1,0,0,0
46,0,1,1,0,939,0,0,0,2,8,1,1,0
59,0,1,1,0,1675,0,1,0,2,-1,0,0,0
60,10,1,1,0,1047,0,0,0,3,279,4,2,1
37,1,1,1,0,298,1,0,0,6,-1,0,0,0
35,2,2,2,0,145,1,0,0,2,-1,0,0,1
63,5,1,1,0,1849,0,0,0,2,-1,0,0,0
33,0,1,1,0,1737,0,0,0,2,106,2,0,0
30,9,2,2,0,-522,1,0,0,1,-1,0,0,0
31,4,2,2,0,12607,0,0,0,1,-1,0,0,0
24,0,1,1,0,541,1,0,0,4,-1,0,0,0
30,4,1,2,0,7,1,0,0,1,164,4,1,1
23,7,2,1,0,496,1,0,0,2,-1,0,0,0
36,4,0,2,0,36,1,0,0,1,261,6,0,0
32,1,2,1,0,338,1,0,0,3,-1,0,0,0
32,1,1,1,0,356,1,0,0,3,-1,0,0,0
41,9,1,2,0,515,0,0,0,2,-1,0,0,1
45,0,1,1,0,-183,1,0,0,3,-1,0,0,0
37,7,1,1,0,381,1,0,0,2,-1,0,0,0
41,2,1,2,0,1065,1,1,0,1,-1,0,0,0
36,0,1,1,0,542,1,0,0,6,-1,0,0,0
44,2,1,1,0,168,0,0,0,2,-1,0,0,0
42,9,1,1,0,297,0,0,0,1,-1,0,0,0
56,5,0,1,0,-82,0,1,0,6,-1,0,0,0
43,4,1,2,0,-127,0,0,0,2,-1,0,0,0
32,4,1,1,0,0,0,0,0,4,-1,0,0,0
38,8,2,2,0,1523,1,0,0,16,-1,0,0,0
33,1,1,1,0,1134,1,0,0,2,-1,0,0,0
47,6,0,1,0,218,1,0,0,7,-1,0,0,0
34,9,1,1,0,256,1,0,0,2,267,1,0,0
46,0,0,1,0,2196,0,0,0,5,-1,0,0,1
42,10,1,2,0,576,0,0,0,1,-1,0,0,1
59,5,1,1,0,1250,0,1,1,2,-1,0,0,0
41,1,1,1,0,0,1,0,0,2,-1,0,0,0
42,0,2,1,0,1601,0,0,0,2,-1,0,0,0
34,1,1,1,0,199,1,0,0,3,-1,0,0,0
26,9,2,1,0,507,0,0,0,1,-1,0,0,1
33,4,1,2,0,3669,1,0,0,1,-1,0,0,0
30,1,1,1,0,5,0,0,0,3,-1,0,0,1
51,9,0,1,1,-113,0,1,0,4,-1,0,0,0
44,7,0,1,0,2586,1,0,0,1,-1,0,0,0
33,9,1,2,0,463,0,0,0,7,-1,0,0,0
48,7,1,1,0,1291,1,0,0,2,-1,0,0,0
79,5,1,0,0,3025,0,0,0,3,126,3,1,1
52,1,1,1,0,262,0,0,0,4,-1,0,0,0
31,0,2,1,1,-429,0,1,0,3,-1,0,0,0
31,0,0,1,0,2980,0,0,0,4,292,2,1,0
31,6,2,2,0,2589,0,0,0,1,-1,0,0,1
39,9,2,1,0,-529,1,0,0,8,175,5,0,0
30,0,2,2,0,739,1,0,0,1,-1,0,0,0
47,4,1,2,0,260,0,1,0,2,-1,0,0,0
43,4,1,2,0,422,0,0,0,1,-1,0,0,0
61,4,1,2,0,6016,0,0,0,1,275,3,2,0
48,1,1,0,0,-83,0,0,0,3,-1,0,0,0
35,7,0,1,0,532,1,0,0,1,-1,0,0,0
36,3,1,0,0,758,0,0,0,2,-1,0,0,0
30,0,0,0,0,1032,1,0,0,5,-1,0,0,0
51,4,1,2,0,94,1,0,0,3,-1,0,0,0
28,10,1,2,0,264,1,0,0,2,-1,0,0,0
36,7,1,1,0,11650,1,0,1,1,-1,0,0,1
29,9,2,1,0,156,1,0,0,5,-1,0,0,0
52,1,1,1,0,409,0,0,0,2,-1,0,0,0
59,5,2,1,0,1150,0,0,0,1,-1,0,0,0
29,1,1,1,0,125,1,0,0,1,-1,0,0,0
31,1,2,0,0,216,1,0,0,1,-1,0,0,1
31,0,1,1,0,4457,1,0,0,1,146,4,2,0
35,1,2,1,0,219,1,1,0,1,-1,0,0,0
35,4,1,2,0,0,0,0,0,5,-1,0,0,0
44,7,1,1,0,237,1,0,0,2,-1,0,0,0
32,4,1,2,0,1969,0,0,0,8,-1,0,0,0
46,9,1,2,0,157,0,0,0,1,-1,0,0,0
52,2,1,0,0,2138,0,0,0,1,-1,0,0,0
31,9,2,2,0,985,1,0,0,1,57,2,0,1
26,8,2,1,0,502,1,0,1,1,-1,0,0,0
56,5,1,2,0,811,0,0,0,19,-1,0,0,0
41,7,0,1,0,654,1,0,0,2,-1,0,0,0
59,6,1,2,0,0,1,0,0,1,-1,0,0,0
31,1,1,1,0,2,1,0,0,2,-1,0,0,1
57,0,2,1,0,5768,1,0,0,1,-1,0,0,1
51,1,1,0,0,1194,1,0,0,1,186,3,0,0
41,1,1,1,0,211,1,0,1,3,368,4,0,0
48,2,1,2,0,461,0,1,0,1,-1,0,0,0
37,4,1,2,0,7785,1,0,0,2,-1,0,0,0
57,9,1,1,0,9689,1,0,0,1,-1,0,0,0
34,10,2,2,0,906,1,0,0,3,-1,0,0,0
52,9,1,1,0,0,0,0,0,4,-1,0,0,0
42,2,0,2,1,2,1,0,0,1,-1,0,0,0
44,4,1,1,0,1138,1,0,0,2,-1,0,0,0
41,0,1,1,0,3279,1,0,0,1,-1,0,0,0
32,1,1,0,0,2198,0,0,0,1,175,4,0,0
30,1,2,1,0,-177,1,0,0,1,345,2,1,0
31,4,1,2,0,50,0,0,0,5,-1,0,0,0
33,9,2,1,0,555,0,0,0,2,-1,0,0,0
42,0,0,1,0,1811,1,0,0,1,-1,0,0,0
31,4,2,2,0,1852,1,0,0,3,-1,0,0,0
54,7,1,1,0,515,0,1,0,2,-1,0,0,0
39,4,2,2,0,3202,1,0,0,8,-1,0,0,0
27,7,2,2,0,536,1,0,0,3,-1,0,0,0
42,7,1,1,0,508,1,0,0,1,-1,0,0,0
51,7,1,1,0,53,0,1,0,1,-1,0,0,0
45,1,1,0,0,101,1,0,0,5,-1,0,0,1
30,1,1,1,0,938,1,0,0,1,-1,0,0,0
40,4,1,1,0,752,0,1,0,1,157,1,0,0
60,5,1,1,0,372,0,0,0,2,-1,0,0,0
56,4,1,2,0,1631,1,0,0,3,-1,0,0,0
40,1,1,0,0,69,1,0,0,1,-1,0,0,0
36,3,0,1,0,-289,0,0,0,2,-1,0,0,0
28,1,2,1,0,455,1,0,0,1,-1,0,0,0
50,4,1,2,0,85,0,1,0,1,-1,0,0,0
39,0,1,1,0,651,1,0,0,3,-1,0,0,0
34,0,1,1,0,1183,1,0,0,2,-1,0,0,0
35,9,1,1,0,1368,0,0,0,1,41,2,1,1
45,1,1,0,0,700,1,0,1,4,-1,0,0,0
32,1,1,1,0,889,1,0,0,2,85,3,1,1
36,9,1,1,0,2779,0,0,0,1,182,4,2,0
45,1,2,1,0,0,0,0,0,2,472,1,2,1
27,10,2,1,0,92,1,0,0,4,-1,0,0,0
40,9,1,1,0,8379,0,0,0,6,-1,0,0,0
54,9,1,2,1,337,1,0,0,2,-1,0,0,0
45,2,1,2,0,2185,1,0,0,4,-1,0,0,0
48,1,1,0,0,583,0,0,0,8,-1,0,0,0
25,7,1,1,0,50,1,0,0,1,-1,0,0,0
35,1,1,1,0,26,1,0,0,2,-1,0,0,0
32,4,1,2,0,607,1,0,0,5,-1,0,0,1
58,10,0,0,0,414,0,0,0,1,-1,0,0,0
46,10,0,1,1,22,0,0,0,10,-1,0,0,0
44,1,0,0,0,68,1,0,0,1,-1,0,0,0
59,1,1,1,0,57,1,0,0,1,-1,0,0,0
44,4,1,2,0,2876,0,0,0,1,-1,0,0,0
30,1,1,0,0,-336,0,0,0,6,-1,0,0,0
37,1,1,0,0,250,1,0,0,3,347,1,0,0
39,4,0,2,0,355,1,0,0,5,-1,0,0,0
71,5,1,1,0,5715,0,0,0,2,-1,0,0,1
35,0,1,1,0,216,1,1,0,3,-1,0,0,0
53,4,1,2,0,2124,1,0,0,2,344,2,0,0
30,0,0,1,0,55,1,0,0,4,-1,0,0,0
46,9,1,1,0,363,1,0,0,3,-1,0,0,0
52,7,0,1,0,36,1,1,0,1,-1,0,0,1
48,9,2,1,0,1245,0,0,0,1,134,1,1,0
30,8,2,2,0,300,0,0,0,1,-1,0,0,0
41,4,1,2,0,326,0,0,0,1,182,2,0,0
57,9,1,1,0,254,0,0,0,1,-1,0,0,1
54,1,0,0,0,2062,1,0,0,2,-1,0,0,0
39,4,2,1,0,2644,0,0,0,7,-1,0,0,0
42,9,1,2,0,446,0,0,0,3,-1,0,0,0
38,10,2,2,0,0,0,0,0,2,-1,0,0,0
33,2,1,1,0,73,1,0,0,1,263,2,0,0
57,5,0,1,0,70,1,0,0,1,-1,0,0,0
40,7,1,1,0,2843,1,0,0,1,305,1,2,0
35,4,0,2,0,153,0,0,0,2,-1,0,0,0
31,4,2,2,0,43,1,0,0,7,-1,0,0,0
36,3,1,1,0,0,0,1,1,3,-1,0,0,0
42,1,1,0,0,321,1,0,0,3,-1,0,0,0
40,0,1,1,0,5087,1,0,0,2,-1,0,0,0
67,5,1,0,0,942,0,0,0,2,84,2,1,1
30,9,1,0,0,95,1,0,0,2,298,1,0,0
40,4,1,2,0,2147,1,0,0,1,-1,0,0,0
54,1,1,1,0,0,0,0,1,1,-1,0,0,0
30,9,2,2,0,985,1,0,0,2,-1,0,0,0
34,1,1,1,0,243,1,0,0,1,-1,0,0,1
53,4,1,1,0,1347,0,0,0,2,-1,0,0,0
31,4,2,2,0,291,1,0,0,1,-1,0,0,0
27,8,2,2,0,3733,1,0,1,6,-1,0,0,1
40,4,1,2,0,4381,0,0,1,2,-1,0,0,0
47,0,1,1,0,328,0,0,0,2,-1,0,0,0
42,3,2,0,0,5774,1,0,0,2,-1,0,0,0
48,5,1,0,1,-285,0,1,0,1,-1,0,0,0
57,2,1,1,0,657,0,0,0,1,-1,0,0,0
32,4,1,2,0,2853,1,1,0,1,-1,0,0,0
46,1,1,1,0,209,1,0,0,4,-1,0,0,0
47,0,1,1,0,104,1,1,0,2,-1,0,0,0
32,0,2,1,0,103,1,0,0,1,337,1,1,0
33,4,2,1,0,0,1,0,0,2,-1,0,0,0
33,9,2,1,0,80,0,0,0,2,-1,0,0,0
31,1,0,1,0,387,1,0,0,3,-1,0,0,0
24,9,2,1,0,3843,0,0,0,2,-1,0,0,0
58,1,1,0,0,23,1,0,0,6,-1,0,0,0
34,7,1,1,0,457,1,0,0,2,-1,0,0,0
50,1,0,0,0,-677,0,0,0,1,-1,0,0,0
47,0,1,1,0,726,0,0,0,3,-1,0,0,0
45,9,0,1,0,12389,0,1,0,1,-1,0,0,0
31,4,2,2,0,2007,1,0,0,1,-1,0,0,0
44,4,1,2,0,6203,1,1,0,1,188,1,0,0
33,1,1,1,0,-349,1,0,0,1,-1,0,0,0
38,9,1,1,0,1448,1,0,0,1,-1,0,0,0
55,9,1,2,0,-466,1,0,0,1,-1,0,0,1
33,9,2,1,0,-325,1,0,0,6,-1,0,0,0
53,5,1,0,0,759,1,0,1,5,-1,0,0,0
36,4,1,2,0,4359,0,0,0,6,-1,0,0,0
38,3,0,2,0,4312,0,0,0,4,175,6,0,0
52,4,1,2,0,698,1,0,0,2,-1,0,0,0
54,9,1,1,0,230,0,1,0,1,100,2,0,0
43,4,1,2,0,400,1,0,0,1,-1,0,0,0
44,2,1,2,0,0,1,0,0,1,-1,0,0,0
49,1,0,0,0,380,1,0,0,2,-1,0,0,0
48,1,1,0,0,231,1,0,0,3,-1,0,0,0
30,1,2,0,0,1395,1,0,0,1,175,3,1,0
34,9,1,1,0,47,0,0,0,6,-1,0,0,0
44,4,1,2,0,0,1,1,0,1,-1,0,0,0
40,1,0,0,0,737,1,1,0,1,-1,0,0,0
58,1,1,1,0,25,0,0,0,3,-1,0,0,1
36,4,1,2,0,130,0,0,0,1,-1,0,0,0
31,0,2,1,0,-407,0,1,0,1,-1,0,0,0
45,5,0,1,0,1735,0,1,0,1,-1,0,0,0
29,7,2,1,0,703,1,0,0,5,-1,0,0,0
52,9,1,1,0,279,0,1,0,1,203,3,0,0
57,5,1,1,0,5313,0,0,0,1,-1,0,0,1
50,1,1,0,0,104,1,0,0,3,324,2,1,0
50,7,0,1,0,339,1,0,0,3,-1,0,0,0
59,5,1,2,0,2194,1,0,1,9,-1,0,0,0
46,10,1,1,0,931,0,0,0,5,-1,0,0,0
39,1,2,0,0,2,1,0,0,2,-1,0,0,0
51,10,1,0,0,1162,1,0,0,1,-1,0,0,1
45,9,1,0,0,-158,1,0,0,2,-1,0,0,0
35,9,2,1,0,920,1,0,0,2,286,6,0,0
19,8,2,0,0,103,0,0,0,2,95,4,0,0
39,7,1,1,0,0,0,0,0,1,-1,0,0,0
34,4,2,2,0,556,1,0,0,2,-1,0,0,0
35,4,1,2,0,249,1,0,0,2,-1,0,0,0
50,7,1,0,0,1260,0,0,0,1,-1,0,0,0
30,0,2,1,0,28,0,0,0,1,-1,0,0,0
46,4,1,1,0,0,0,0,0,1,-1,0,0,1
29,4,1,2,0,1022,1,0,0,1,-1,0,0,0
35,3,1,2,0,303,0,0,0,1,-1,0,0,0
38,0,1,1,0,1559,0,0,0,2,280,1,0,1
39,1,1,0,0,2303,1,0,0,3,-1,0,0,1
35,6,2,2,0,329,1,0,0,7,-1,0,0,0
42,6,1,2,0,83,1,0,0,4,-1,0,0,0
32,9,0,1,0,409,0,1,0,4,-1,0,0,0
44,0,1,1,0,447,1,1,0,5,-1,0,0,0
30,4,1,1,0,-397,1,0,0,3,-1,0,0,0
51,0,1,1,0,1216,0,0,0,1,-1,0,0,0
53,10,1,1,0,76,1,1,0,1,-1,0,0,0
31,1,1,0,0,224,1,0,0,1,-1,0,0,0
52,3,1,1,0,3923,1,0,0,3,-1,0,0,1
40,4,1,2,0,0,1,0,1,5,-1,0,0,0
31,9,1,2,0,165,0,0,0,4,-1,0,0,0
45,7,2,1,0,1757,1,0,0,3,326,1,1,0
38,9,1,1,0,13,0,0,0,2,-1,0,0,0
26,1,2,1,0,18,1,0,0,3,-1,0,0,0
37,9,1,1,0,195,1,0,0,1,194,2,0,0
36,7,1,1,0,812,1,1,0,2,-1,0,0,0
54,1,1,0,0,1173,0,0,1,8,-1,0,0,0
41,6,1,2,0,231,0,0,0,2,-1,0,0,1
47,3,1,2,0,333,0,0,1,5,137,1,0,0
34,4,1,2,0,731,1,0,0,4,-1,0,0,0
49,1,0,1,0,23,0,0,0,2,-1,0,0,0
34,9,2,2,0,19,0,0,0,3,-1,0,0,0
57,9,0,1,0,3105,1,0,0,11,-1,0,0,0
52,1,0,0,0,3990,0,0,0,1,153,1,1,0
45,4,0,2,0,6542,1,0,0,4,-1,0,0,0
45,1,1,0,0,180,1,1,0,1,-1,0,0,0
31,10,2,0,0,1,0,0,0,6,-1,0,0,0
51,7,1,1,0,753,1,0,0,2,-1,0,0,0
37,9,1,1,0,0,1,0,0,2,-1,0,0,0
35,1,1,0,0,0,1,0,0,1,290,2,0,0
66,4,1,2,0,1048,1,0,0,2,-1,0,0,0
33,4,2,1,0,2955,1,0,0,2,-1,0,0,0
53,9,0,1,0,173,0,1,0,1,-1,0,0,0
51,4,1,2,0,36,1,0,0,2,-1,0,0,0
42,1,1,0,0,250,1,0,0,16,-1,0,0,0
46,4,0,2,0,134,0,0,0,2,-1,0,0,0
31,0,1,1,0,774,1,1,0,1,-1,0,0,0
35,9,1,1,0,432,1,0,0,55,-1,0,0,0
45,7,0,1,0,1381,0,0,0,2,-1,0,0,0
42,1,2,0,0,19,1,0,0,1,-1,0,0,0
26,8,2,1,0,440,0,0,0,1,-1,0,0,0
31,1,1,0,0,746,1,1,0,1,-1,0,0,0
79,5,1,1,0,4738,0,0,1,5,-1,0,0,0
53,4,1,1,0,876,1,0,1,3,-1,0,0,0
31,0,2,1,0,40,0,0,0,1,104,2,0,0
31,0,0,1,0,47,1,0,0,9,-1,0,0,0
35,4,1,2,0,495,0,0,0,1,-1,0,0,0
41,4,2,2,0,0,1,0,0,5,-1,0,0,0
36,7,1,0,0,179,0,0,0,1,-1,0,0,0
59,3,1,0,0,182,0,0,0,1,86,1,0,0
43,2,2,2,0,42,0,0,0,1,-1,0,0,0
39,4,1,2,0,351,1,0,0,3,-1,0,0,0
25,4,2,2,0,430,0,1,0,2,-1,0,0,0
43,4,1,2,0,1188,0,0,0,2,139,2,0,0
43,2,1,1,0,556,1,0,0,1,-1,0,0,0
28,0,2,1,0,419,1,0,0,2,-1,0,0,0
49,3,1,1,0,114,0,0,0,2,-1,0,0,0
33,1,1,1,0,24,1,0,0,1,-1,0,0,0
47,4,1,2,0,414,0,0,0,1,-1,0,0,0
54,9,1,2,0,417,1,0,0,2,-1,0,0,0
36,4,1,2,0,1257,0,0,0,9,101,1,1,0
40,9,1,2,0,1293,0,0,0,3,105,2,2,1
30,4,2,2,0,334,0,0,0,2,-1,0,0,0
35,1,1,0,0,828,0,0,0,8,-1,0,0,0
31,0,2,1,0,92,1,0,0,2,-1,0,0,0
31,4,1,2,0,1400,1,0,0,2,2,1,1,0
25,1,1,1,0,-507,1,1,0,2,-1,0,0,0
57,5,1,1,0,1044,0,0,1,1,182,3,2,1
46,1,1,0,0,67,0,0,0,1,-1,0,0,0
29,4,2,2,0,2955,0,0,0,2,-1,0,0,1
36,2,2,1,0,866,1,0,0,1,173,1,0,1
33,1,1,1,0,6227,1,0,0,2,-1,0,0,0
31,0,1,1,1,-310,1,0,0,3,-1,0,0,0
75,5,1,0,0,962,0,0,0,1,-1,0,0,0
37,9,0,1,0,-18,0,0,0,4,-1,0,0,0
46,4,0,2,0,-49,1,0,0,23,-1,0,0,0
48,1,1,0,0,237,1,0,0,18,-1,0,0,0
58,5,1,0,0,928,0,0,0,1,-1,0,0,0
39,4,2,2,0,4023,1,0,0,2,238,8,1,0
40,1,1,1,0,580,1,0,0,1,-1,0,0,0
35,4,2,2,0,565,1,0,0,1,-1,0,0,1
30,4,2,2,0,63,1,0,0,1,320,1,1,0
53,9,1,1,0,5797,1,0,0,4,-1,0,0,0
37,1,1,0,0,2814,1,0,0,3,-1,0,0,0
49,4,1,1,0,1269,0,0,0,9,-1,0,0,0
46,0,2,1,0,19,1,1,0,1,-1,0,0,0
47,7,1,0,0,206,0,0,0,3,-1,0,0,0
64,5,1,2,0,14170,0,0,0,2,-1,0,0,0
50,1,1,0,0,1290,1,0,0,14,-1,0,0,0
37,4,2,1,0,0,1,1,0,2,-1,0,0,0
37,9,2,1,0,984,0,0,0,1,-1,0,0,0
62,9,1,1,0,135,1,0,1,13,96,1,1,0
43,9,1,1,0,1865,1,0,0,1,186,1,0,0
43,1,1,1,0,625,1,0,0,1,-1,0,0,0
53,0,1,1,0,465,0,1,0,3,-1,0,0,0
33,10,2,1,0,237,1,0,0,2,-1,0,0,0
28,1,1,0,0,519,1,0,0,9,-1,0,0,0
53,6,1,2,0,1128,0,0,0,1,-1,0,0,0
31,0,2,1,0,270,0,0,0,1,200,2,2,0
29,6,1,2,0,476,0,1,0,1,8,2,1,0
35,1,1,1,0,1615,1,0,0,2,-1,0,0,0
35,7,0,1,0,742,0,0,0,7,-1,0,0,0
29,7,0,1,0,590,1,0,0,2,-1,0,0,0
30,0,2,1,0,394,1,1,0,3,-1,0,0,0
47,1,1,1,0,762,1,0,0,3,-1,0,0,0
39,9,0,1,0,130,1,0,0,18,-1,0,0,0
27,9,1,1,0,7,1,0,0,2,-1,0,0,0
36,9,1,1,0,195,1,0,0,2,-1,0,0,0
41,4,2,2,0,236,0,0,0,4,-1,0,0,0
61,5,1,1,0,0,0,0,0,1,-1,0,0,0
31,4,2,2,0,0,1,0,0,3,-1,0,0,0
45,1,1,1,0,550,0,1,0,1,-1,0,0,0
34,9,1,1,0,0,1,0,0,1,470,2,0,1
50,7,0,1,0,761,1,0,0,1,-1,0,0,0
45,1,2,1,0,615,1,0,0,1,-1,0,0,0
45,0,1,1,0,231,1,0,0,3,-1,0,0,0
53,6,1,1,0,468,1,0,0,5,-1,0,0,0
43,6,1,1,0,5704,1,0,0,2,-1,0,0,0
64,5,1,1,0,34,0,0,0,2,-1,0,0,1
32,0,2,2,0,-59,0,1,0,1,-1,0,0,0
52,9,1,1,0,2001,1,0,0,4,-1,0,0,0
50,7,1,1,0,1463,1,0,0,1,-1,0,0,0
38,9,1,2,0,-1,0,0,0,4,-1,0,0,0
28,6,2,1,0,-395,1,0,0,4,-1,0,0,0
48,9,1,1,0,256,1,0,0,4,-1,0,0,0
38,0,2,1,0,221,1,0,0,2,-1,0,0,0
36,1,2,1,0,690,1,0,0,2,-1,0,0,0
41,4,1,1,0,501,0,0,0,4,-1,0,0,0
77,5,1,1,0,2123,0,0,1,4,-1,0,0,0
19,8,2,1,0,108,0,0,0,2,182,1,2,1
33,7,2,1,0,1038,0,1,0,1,-1,0,0,0
30,9,2,1,0,1282,0,0,0,2,-1,0,0,0
36,4,1,2,0,-825,0,0,0,1,-1,0,0,0
60,5,0,2,0,1349,0,1,0,2,-1,0,0,0
40,0,0,1,0,783,1,1,0,2,-1,0,0,0
46,9,1,1,0,190,1,0,0,2,-1,0,0,0
33,1,1,0,0,2665,1,0,0,2,-1,0,0,0
34,7,1,1,0,703,0,0,0,2,150,2,0,0
31,4,1,2,0,451,1,0,0,1,-1,0,0,0
45,0,1,1,0,204,1,0,0,2,-1,0,0,1
44,9,0,1,0,14,0,0,0,1,-1,0,0,1
34,6,2,2,0,6,0,0,0,2,-1,0,0,0
53,1,1,0,0,207,0,1,0,1,-1,0,0,0
30,7,0,1,0,0,1,1,0,3,-1,0,0,0
35,3,1,1,0,14000,0,0,0,2,-1,0,0,0
22,8,2,2,0,1258,0,0,0,1,156,1,0,0
24,9,2,1,0,-73,1,0,0,2,-1,0,0,0
37,7,1,1,0,4954,1,0,0,4,356,3,1,0
30,6,2,2,0,916,0,0,0,2,90,2,2,1
49,4,0,2,0,112,0,0,0,10,-1,0,0,0
40,1,1,1,0,273,1,0,0,1,-1,0,0,0
42,9,0,1,0,2861,0,0,0,5,-1,0,0,0
49,2,0,1,1,-701,1,0,0,2,-1,0,0,1
63,5,1,1,0,23047,0,0,0,1,139,2,1,0
40,9,1,1,0,312,0,0,0,7,-1,0,0,1
37,0,1,1,0,-356,0,1,0,1,-1,0,0,0
55,5,1,1,0,708,1,0,0,2,-1,0,0,0
61,5,0,1,0,4243,0,0,0,1,182,2,2,1
36,9,1,1,0,-158,1,0,0,7,-1,0,0,0
35,0,2,2,0,994,0,0,0,1,87,2,0,1
60,5,1,0,0,364,1,0,0,2,-1,0,0,0
39,0,1,1,0,9618,1,0,0,2,338,1,0,0
