Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Cover_Type
2046,143,3,135,-6,1484,241,214,140,864,0,1,0,1,4
2671,117,22,56,-7,1486,251,220,117,336,0,0,0,1,4
2746,73,6,30,1,1441,233,221,126,3173,1,0,0,0,6
2929,110,19,206,-3,1875,248,220,137,2408,1,0,1,0,2
2266,76,13,284,2,2153,219,215,187,1282,1,0,0,1,6
3043,312,26,460,45,5376,217,216,135,2574,1,0,1,0,7
2519,50,9,12,36,728,252,212,122,1200,1,0,0,1,2
2188,165,16,282,110,1063,252,182,23,1445,0,0,0,1,3
2799,240,13,138,-24,1342,251,243,141,400,0,1,0,1,1
2393,30,20,99,13,118,239,181,127,1377,0,0,0,1,4
2255,321,16,221,-4,939,246,233,210,1902,0,0,0,1,6
2049,174,8,60,54,147,238,243,72,2980,0,0,0,1,4
2710,83,6,466,135,1526,243,232,92,2854,0,0,0,0,2
2747,72,6,942,115,5727,198,223,137,2030,1,0,1,0,2
3077,57,9,366,-3,721,221,225,166,1620,1,0,1,0,7
1990,235,40,254,129,1709,247,161,130,712,0,0,0,1,3
2196,56,30,286,183,189,243,221,174,786,1,0,0,1,4
2643,204,25,297,29,1133,203,228,222,1121,0,0,0,0,6
2667,298,8,44,3,1245,213,244,163,2047,0,0,1,0,1
2853,135,14,289,47,1711,240,245,140,1458,0,0,1,0,7
2769,149,20,237,87,1470,240,236,178,2122,0,0,0,1,5
2260,87,16,72,73,2380,243,216,85,678,0,0,0,1,6
3347,197,11,275,39,3417,230,249,151,875,1,0,1,0,1
2098,114,21,111,60,718,241,213,122,1973,0,1,0,0,2
2731,30,13,434,38,4921,138,238,121,1111,0,0,1,0,7
2234,315,12,70,-7,547,228,173,132,1227,0,1,0,1,4
2437,39,30,213,106,907,199,241,135,2660,0,0,0,1,6
3097,283,6,467,47,3593,227,241,209,1782,1,0,1,0,1
3017,74,20,134,28,1172,245,179,110,3221,0,0,0,0,5
2078,301,40,948,61,1580,193,161,140,1623,0,0,0,1,5
3168,104,15,357,-11,261,233,222,118,2174,0,0,1,0,5
3175,25,18,192,122,2122,219,191,147,3249,1,0,1,0,2
2223,81,17,284,-2,2202,253,248,204,528,0,1,0,1,3
3210,36,16,269,1,1127,204,212,129,2938,1,1,1,0,1
2674,281,10,295,1,478,235,249,104,928,0,0,1,0,2
2210,325,18,249,52,206,250,189,130,679,0,0,0,1,3
2087,169,13,170,-14,1800,241,214,158,1015,0,0,0,0,5
2307,59,23,48,67,1219,254,231,144,608,0,0,0,1,3
2532,165,7,35,22,2611,215,238,62,1411,0,0,1,0,1
2213,222,12,93,2,278,237,206,199,1949,0,0,0,1,3
3112,56,9,22,51,846,247,185,101,3084,0,0,1,0,5
3007,16,14,333,72,1157,253,173,104,2027,1,0,0,1,4
2911,151,19,0,-4,1082,240,202,60,1087,1,1,0,1,7
2046,38,21,316,-7,2424,224,175,103,1566,0,0,0,1,4
2190,42,35,114,114,72,245,245,204,402,0,0,0,1,4
3014,18,16,94,-4,1023,244,234,154,1544,0,0,0,0,2
3147,117,15,299,5,1433,224,216,122,1489,1,0,0,1,2
3401,46,13,14,-23,964,231,219,145,1316,1,0,1,0,7
2035,168,26,78,18,282,244,149,192,2056,1,0,0,1,6
2075,76,9,89,6,908,217,200,41,1469,0,0,0,1,4
2204,107,14,18,-8,1549,238,187,133,525,1,0,0,0,2
3222,317,6,158,40,2281,239,223,144,5699,0,0,1,0,2
2062,92,15,274,28,1405,219,243,75,3018,1,1,0,0,2
2460,90,26,56,53,361,236,219,110,963,1,0,0,1,4
2697,48,9,77,50,1546,252,225,124,966,1,0,0,1,6
2320,34,33,146,169,854,186,173,140,767,1,1,0,1,3
2672,290,18,117,66,688,233,194,178,1315,0,0,0,0,3
2325,194,24,203,-1,802,223,198,128,3580,1,0,1,0,5
3267,262,6,42,107,4007,143,245,142,5720,1,0,1,0,1
2659,244,22,297,80,1460,253,233,109,1331,0,0,0,0,1
3209,312,11,198,19,2184,244,233,135,710,0,1,1,0,1
2434,345,14,321,125,1037,223,204,91,1302,0,0,0,1,4
2327,98,8,397,-10,1485,216,211,157,441,1,0,0,1,4
2262,189,13,351,135,1709,250,178,146,703,0,0,0,1,4
3442,9,12,518,-5,1236,221,215,102,647,1,0,1,0,2
3068,223,35,55,43,891,236,249,160,1385,0,0,1,0,3
2166,32,21,122,-3,765,208,205,135,442,0,0,0,1,4
2323,287,20,172,-26,305,167,212,194,1705,0,0,0,1,6
3259,330,15,214,39,1845,180,195,170,2516,0,0,1,0,6
2329,23,39,254,3,1186,219,214,47,1679,1,1,0,1,3
2474,216,28,315,75,2615,253,215,108,1209,1,0,0,1,2
3163,57,26,68,-12,2305,253,139,83,1220,1,0,0,1,4
2977,92,25,17,-3,2138,244,224,102,1713,1,0,0,0,2
2725,148,13,251,56,956,250,206,140,2447,1,0,1,0,5
2300,55,25,182,158,381,244,199,100,1196,0,0,0,1,3
2014,151,17,78,12,379,249,219,154,5011,0,0,0,0,5
2818,31,8,14,9,376,247,220,64,3097,0,0,0,1,6
2267,174,29,12,-12,490,246,217,47,1290,0,0,0,1,6
2838,36,6,24,2,3190,243,231,92,1031,1,0,1,0,7
3005,114,9,277,-1,716,222,212,118,1653,0,0,1,0,7
2163,100,20,91,40,669,251,182,126,781,0,0,0,0,5
2066,40,18,78,-5,1275,246,225,116,4318,0,0,0,1,5
2225,183,11,430,46,1121,223,179,172,2815,0,0,0,0,2
3143,103,11,213,-4,1092,187,194,120,2300,0,0,1,0,1
3260,343,10,465,5,2447,207,234,154,1551,0,0,1,0,1
2626,13,12,98,57,333,242,234,99,1956,0,0,0,1,3
3077,30,12,174,-19,82,240,245,148,984,1,0,1,0,3
2243,55,7,486,-94,1315,221,202,170,890,0,0,0,1,6
2189,66,14,23,-5,1654,183,209,81,2319,0,0,0,0,6
2080,195,15,176,25,2290,234,168,182,1499,0,0,0,1,4
2403,16,34,488,100,151,203,245,180,957,0,0,0,1,3
2503,69,14,26,6,745,232,211,70,2131,1,0,0,1,5
2281,346,20,260,96,1378,254,248,138,1478,0,0,0,1,4
1933,113,30,26,28,246,232,204,156,1090,0,0,0,1,4
2974,54,13,302,18,1160,231,212,72,2023,0,0,1,0,2
2183,49,41,29,3,1953,240,199,24,822,0,0,0,1,6
2167,298,12,281,106,1006,254,230,84,677,0,0,0,1,4
2769,63,25,373,56,1108,252,149,80,2759,0,0,1,1,5
2036,208,35,26,43,1545,152,242,240,505,0,0,0,1,6
2830,32,16,40,13,490,242,201,81,1288,0,0,0,0,5
2123,140,4,227,54,1420,180,217,191,1288,0,0,0,1,3
2032,234,23,59,-13,994,215,242,167,1702,0,0,0,0,3
2097,83,15,374,4,1891,253,216,120,2644,0,1,0,0,4
2347,72,24,104,123,331,194,190,226,1845,0,0,0,0,6
2981,351,12,43,100,1234,232,225,151,1838,0,1,1,0,5
2147,76,26,180,48,672,181,154,224,544,0,0,0,1,3
2358,71,35,15,20,1235,252,224,90,1667,1,0,0,1,5
1991,191,7,155,-11,1099,250,252,94,2320,0,0,0,1,4
2159,38,24,85,2,201,235,176,120,484,0,0,0,1,6
2108,44,37,29,17,276,243,215,153,476,0,0,0,1,2
2527,338,7,311,11,956,219,221,148,2625,0,0,1,0,6
2062,107,33,172,13,236,242,227,124,2585,0,0,1,1,5
2668,59,26,42,61,899,250,193,175,1101,1,0,0,1,3
2885,106,5,421,5,2111,223,251,216,1397,0,0,1,0,7
2069,101,22,102,-1,543,238,198,191,529,1,0,0,1,4
1942,91,12,239,14,734,246,221,56,1244,0,0,0,1,4
1994,244,23,320,0,1566,214,227,103,238,0,0,0,1,5
2147,222,27,7,22,145,230,206,127,2560,0,0,0,1,3
2599,125,16,472,29,52,209,208,166,589,0,0,0,1,3
3151,44,13,43,-11,1396,226,211,27,4111,0,0,0,1,2
2285,10,37,357,-2,1539,227,202,171,1028,0,0,0,1,6
3053,71,12,19,4,2302,243,195,17,1488,1,0,0,0,5
2652,36,8,88,-29,2178,225,221,60,472,0,0,0,0,3
3106,317,11,346,72,678,245,246,127,1798,0,0,1,0,3
2628,53,17,124,-12,689,220,228,168,1697,0,0,0,1,6
3003,97,8,90,-4,3180,216,234,107,1763,1,0,1,0,5
3395,54,5,104,11,1578,204,215,138,2275,1,0,1,0,2
1984,31,31,57,41,573,242,179,115,1398,0,0,0,1,6
2901,98,13,139,54,575,229,146,184,807,0,0,0,1,6
2438,40,12,461,2,1315,246,208,66,3043,1,1,0,1,2
2381,45,8,210,101,1369,248,202,110,4258,1,0,1,0,2
2203,89,41,81,-10,1196,241,188,43,1041,0,0,0,1,6
2537,82,13,234,44,509,227,249,130,1178,1,0,0,0,5
2334,346,20,566,71,447,194,146,123,803,0,0,0,1,3
3258,56,16,518,30,3703,218,217,125,644,0,0,1,0,7
2686,211,23,259,9,1277,235,248,137,6061,0,0,1,0,5
2441,160,17,635,75,778,244,214,84,3124,1,0,1,0,5
2840,63,17,66,5,783,252,214,124,4027,0,0,0,0,5
2316,25,28,94,-1,450,236,173,76,1700,0,1,0,1,5
2735,74,11,61,45,4041,233,226,175,860,0,0,1,0,7
2179,316,19,383,93,201,203,169,124,541,0,0,0,1,3
3493,112,14,136,-16,1411,253,224,49,940,1,0,0,0,2
2340,68,34,39,46,874,246,157,128,1057,0,0,0,1,3
2719,262,26,171,0,928,215,224,162,2201,0,0,1,0,6
2503,104,10,96,-10,356,225,210,201,2306,0,0,0,1,6
2702,126,13,117,1,1184,230,226,122,4118,0,0,1,0,7
3224,46,15,45,48,1025,212,236,131,932,0,1,1,0,1
2968,48,7,3,44,443,223,221,85,965,0,0,1,0,7
2194,322,27,700,2,1176,231,167,200,2272,0,0,0,1,3
2038,286,28,59,13,497,200,220,152,5440,0,0,0,0,3
3167,289,11,73,65,966,218,211,95,2768,1,0,0,0,2
2496,54,34,548,87,837,246,187,158,1564,0,0,0,1,4
2295,66,40,184,33,1291,236,207,142,939,1,0,0,0,5
2828,146,10,38,35,1016,219,249,169,1919,0,0,1,0,2
2760,80,15,234,-3,596,246,192,116,3846,1,0,1,0,1
2943,162,6,69,-5,432,246,223,90,447,0,0,1,0,7
2242,102,11,32,70,773,190,252,173,917,0,0,0,1,3
2249,14,15,148,-8,193,248,199,32,1471,1,0,0,0,6
2104,254,14,175,12,458,241,226,92,377,0,0,0,1,4
2202,53,4,414,5,338,254,217,34,1087,0,0,0,1,4
2234,358,12,122,29,1037,216,177,143,883,1,0,0,1,6
2060,244,18,11,-6,1250,199,240,133,1079,0,0,0,1,3
2562,51,10,255,-15,603,243,237,81,1492,0,0,0,1,5
2109,156,18,315,-4,659,239,200,97,843,0,0,0,1,4
2796,25,7,300,-13,1120,251,226,113,1187,1,0,0,1,4
2170,124,29,51,0,1344,241,214,148,716,0,0,0,1,4
2842,91,12,372,-5,636,225,204,130,988,1,0,0,0,6
2411,94,19,257,-11,1646,231,207,75,619,0,0,0,0,5
2740,94,24,174,50,212,242,225,116,903,0,0,0,0,5
2297,184,28,124,4,366,203,166,124,664,0,0,0,1,4
2313,300,6,9,3,635,209,234,155,1142,0,0,0,1,4
2772,134,16,169,-3,488,199,253,126,1727,0,0,1,0,5
2173,60,22,78,-4,2614,242,205,155,1832,0,0,0,1,4
2832,303,44,422,149,247,220,245,168,987,0,0,0,0,6
2179,302,18,161,1,1360,247,250,68,1630,0,0,0,1,4
2573,49,38,179,23,1348,254,195,106,4534,1,0,0,0,2
2509,72,24,99,-6,315,246,200,81,1532,1,0,0,1,4
2902,307,17,165,74,2123,210,203,102,427,1,0,1,0,6
2524,36,8,289,61,3387,245,228,224,1044,1,0,1,0,2
2763,45,38,287,16,1293,250,142,52,1640,1,0,0,1,2
2717,70,18,73,-15,2400,209,214,100,1051,0,0,0,1,4
2852,12,14,75,-56,856,241,211,153,1129,0,0,0,1,6
3216,136,3,627,-6,1492,220,223,147,6269,0,0,1,0,5
1982,51,23,39,28,830,242,216,132,1067,0,0,0,0,3
2171,33,12,200,-5,317,184,242,166,1199,0,0,0,1,6
2180,87,22,7,-1,1145,226,215,176,668,0,0,0,1,3
2154,67,22,441,2,1855,251,202,132,1212,1,0,0,1,4
2271,187,11,59,-54,614,242,232,138,517,0,0,0,1,4
2021,55,15,210,78,2580,235,213,99,1038,1,0,0,1,3
3060,29,16,74,53,784,239,193,114,2269,1,0,1,0,6
2536,309,14,394,47,488,244,199,132,1638,0,0,1,0,2
2484,281,34,60,152,1232,189,216,146,2906,0,0,0,0,3
2747,101,5,186,63,584,232,249,20,966,0,0,0,1,3
2082,81,26,221,15,1277,240,247,156,1813,1,0,0,0,2
3256,35,13,182,2,1518,215,247,194,1478,1,0,1,0,2
2139,33,20,184,56,799,226,224,143,762,0,0,0,1,4
2572,70,12,112,37,524,250,228,108,1051,1,0,1,0,5
3096,181,12,241,43,3711,246,236,168,742,0,0,1,0,1
2459,288,13,370,241,1280,237,225,158,1710,0,0,1,0,2
2731,17,26,246,109,1627,200,231,127,1795,0,0,1,0,6
2515,121,32,221,3,457,206,156,177,818,0,0,0,1,3
3104,46,17,561,10,606,243,211,57,3497,1,0,0,1,2
2640,38,17,210,49,443,233,225,150,1377,0,0,0,1,6
2537,35,12,27,4,854,252,232,143,1434,0,0,0,1,6
2231,58,13,297,141,295,236,214,152,859,0,0,0,1,3
2811,52,33,208,4,430,247,177,8,1349,1,0,1,0,2
2967,147,22,215,2,1196,246,220,171,2045,1,0,1,0,5
2937,104,11,223,14,42,250,240,150,2044,0,1,0,0,5
2570,92,14,74,-5,834,214,212,81,544,1,1,0,1,4
2542,81,13,84,2,1425,245,209,208,1749,1,0,1,0,7
2850,200,12,112,55,4927,203,240,146,2836,0,0,1,0,7
2209,47,7,31,11,1336,196,206,99,675,0,0,0,1,6
2834,39,4,12,-8,703,252,225,129,1962,1,1,1,0,7
2372,307,22,89,20,54,252,179,139,1259,0,0,0,1,3
2232,323,33,18,1,692,186,221,207,546,0,0,0,1,6
3412,59,9,295,-1,3543,210,246,131,2061,1,0,1,0,1
2274,220,12,172,4,1565,253,240,131,1137,0,1,0,1,3
2198,248,29,23,43,492,204,157,81,566,0,0,0,1,3
2280,188,40,142,43,437,184,234,202,833,0,0,0,1,3
2129,183,16,370,42,886,246,213,73,249,0,0,0,1,4
2046,77,14,269,-5,3199,240,221,154,1617,0,0,0,1,5
2510,69,14,536,69,1335,253,190,160,1579,1,0,1,0,7
2193,162,14,15,59,33,200,209,206,647,0,0,0,1,3
2806,100,12,42,43,2026,168,225,141,1408,0,0,1,0,5
2668,338,24,1012,199,1633,243,224,180,1754,0,0,1,0,7
2615,189,20,408,218,1848,245,235,146,1728,0,0,0,1,4
3059,29,21,151,32,1365,246,224,120,1357,0,1,0,0,1
2270,14,22,97,-6,679,252,201,122,1247,0,0,0,1,4
2206,330,17,17,97,617,240,204,124,634,0,0,0,1,6
2537,134,13,151,-4,744,131,220,192,864,1,0,0,1,6
2852,74,9,53,-7,750,246,197,110,1661,1,0,0,0,2
3138,80,7,296,88,4984,211,211,155,2302,0,0,1,0,1
2844,50,19,215,-12,4381,246,216,118,1750,1,0,0,1,4
2698,79,21,124,-5,578,164,251,168,1703,0,0,1,0,2
3278,31,10,1,1,3893,191,218,133,3914,0,0,1,0,7
2515,129,22,32,22,908,251,228,89,2172,1,0,0,1,2
3026,96,25,9,34,1028,228,218,133,3402,1,0,1,0,5
2714,162,28,112,89,295,234,247,65,300,0,0,0,1,3
2372,64,8,12,-1,742,247,173,99,3246,1,0,0,0,2
3011,1,12,113,46,1101,220,214,135,2430,0,0,1,0,7
2135,209,34,190,48,1460,206,245,38,2125,0,0,0,1,3
2498,42,31,4,32,2130,253,218,74,440,0,0,0,1,7
2691,75,14,262,12,1082,242,232,178,2887,0,0,1,0,7
2791,46,11,144,11,2466,229,211,51,4304,1,0,1,0,2
3159,15,5,80,12,2550,246,157,66,2607,0,0,1,0,2
2490,326,19,220,113,4791,192,239,190,1043,1,0,0,0,1
2228,144,22,93,45,3148,240,214,108,1569,1,0,0,1,4
2276,126,20,30,49,994,254,243,167,1281,0,0,0,1,3
2471,314,9,513,-3,805,223,232,170,704,1,0,0,0,6
2703,155,17,19,-7,2149,243,209,111,2790,1,1,1,0,7
2860,89,15,72,-5,389,251,246,94,821,0,0,1,0,3
2478,190,39,3,-4,372,245,234,41,1473,0,0,0,1,4
2787,66,10,52,14,1982,216,213,102,2631,1,0,1,0,7
2145,255,39,143,136,771,213,152,99,516,0,0,0,1,4
2230,70,11,272,11,495,182,211,202,657,0,0,0,1,6
2076,339,19,589,112,1346,231,207,142,867,1,0,0,1,6
2120,247,19,601,42,3329,169,234,145,2724,0,0,0,1,3
2246,106,17,70,-9,3363,231,152,118,783,1,0,0,1,4
2686,24,15,101,5,1156,220,238,55,1122,1,0,1,0,2
2712,174,8,40,24,927,248,230,98,2294,1,0,1,0,5
2632,42,7,36,-4,1185,240,172,115,3263,0,0,0,1,4
1938,50,18,26,-1,613,151,232,135,1062,0,0,0,1,4
3319,158,29,240,71,862,221,243,135,1798,1,0,1,0,7
2657,132,6,72,29,2163,253,246,59,4733,1,0,0,0,5
2965,89,37,274,58,1056,251,214,24,1622,0,0,1,0,2
2244,86,26,12,74,1431,252,166,38,3460,0,0,0,1,4
2285,224,30,535,42,1282,206,179,150,1209,0,0,0,1,3
2346,86,7,30,-6,1694,247,208,124,1380,0,0,0,0,5
2324,60,29,315,-1,604,252,214,145,843,0,0,0,1,5
2601,333,14,249,31,2463,254,185,183,166,0,0,0,0,6
2425,157,32,35,53,1288,225,188,22,851,0,0,0,1,3
2120,318,19,197,151,1115,202,232,108,1549,1,0,0,1,3
2291,98,26,51,-5,337,230,224,122,703,0,0,0,1,6
2797,99,16,217,155,51,230,203,98,1289,0,0,0,0,4
2379,56,18,73,-3,270,201,210,112,297,1,0,0,1,6
2449,39,26,26,24,1042,230,167,63,1495,1,0,0,1,3
2088,50,21,106,0,1130,237,216,186,1737,0,0,0,0,5
2293,166,23,828,18,640,196,164,136,1919,1,0,0,1,4
2861,34,32,259,36,1121,220,229,149,2823,1,0,0,1,5
2195,162,42,2,1,928,243,183,113,387,0,0,0,1,3
3310,74,12,168,-5,943,210,211,140,6170,0,0,1,0,2
2761,106,15,262,10,234,239,211,24,483,0,0,0,1,2
2682,323,23,291,53,611,168,205,113,728,0,0,0,1,6
2453,292,25,68,64,1282,219,234,203,1091,0,0,0,1,4
2041,193,36,143,144,1277,236,160,132,721,0,0,0,1,4
2927,54,39,274,46,324,249,225,127,3141,0,0,0,1,4
2628,26,28,78,36,944,228,207,155,1434,0,0,1,0,3
2546,97,24,347,-2,756,162,167,121,1307,0,0,0,1,3
2591,277,24,172,-9,691,166,197,146,2672,0,1,0,1,6
2395,90,12,3,-1,369,234,226,131,629,1,0,0,1,4
3324,62,11,39,20,4319,248,252,140,889,0,0,1,0,3
2240,82,22,242,32,1069,239,237,133,516,0,0,0,1,4
2790,321,22,258,5,1007,233,206,118,714,0,0,0,1,3
2809,156,33,114,-30,544,246,219,57,1934,0,0,1,0,7
2091,345,16,169,13,1556,238,176,107,779,0,0,0,1,3
2349,176,17,27,39,459,250,227,132,306,1,0,0,0,5
2449,295,42,422,25,1622,211,237,175,995,0,0,0,1,3
2291,100,7,17,5,1477,238,219,152,3663,0,0,1,0,2
2071,27,13,33,32,1318,249,202,94,1537,1,0,0,1,3
3182,83,14,307,-9,1687,233,229,117,1669,0,0,0,1,4
3251,65,13,636,6,3697,200,213,60,848,1,0,1,0,1
2153,320,20,272,31,1246,220,240,206,2207,0,0,0,0,3
2780,217,17,447,29,815,178,214,143,2253,0,0,1,0,1
2223,26,14,766,18,689,212,245,131,661,0,0,0,1,6
