Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Cover_Type
3364,120,13,30,6,4402,241,229,115,4134,0,0,1,0,7
3422,148,16,339,184,3730,239,237,123,3260,0,0,1,0,7
3471,15,12,421,123,4090,209,215,142,3291,0,0,1,0,7
3334,36,8,120,-5,3048,220,221,137,2017,1,0,0,0,7
3177,57,19,42,0,1451,230,197,94,808,0,0,1,0,7
3183,11,18,60,20,2724,199,202,136,2694,1,0,0,0,7
3316,210,13,30,-2,2708,209,252,176,514,0,0,1,0,7
3401,180,9,95,4,2563,224,246,155,309,0,0,1,0,7
3240,328,10,420,244,690,195,228,172,2081,1,0,0,0,7
3515,298,7,446,68,1388,200,238,177,1871,0,1,0,0,7
3228,229,10,108,7,3882,206,249,180,2691,1,0,0,0,7
3171,92,24,242,14,1116,249,195,60,1008,0,0,1,0,7
3413,59,24,85,10,3413,230,183,73,2563,1,0,0,0,7
3445,122,12,828,212,2230,240,231,119,1530,1,0,0,0,7
3226,55,19,67,10,3930,228,196,93,2871,1,0,0,0,7
3236,179,14,150,19,2821,225,248,152,2491,1,0,0,0,7
3421,342,15,871,82,1454,188,217,167,1641,0,0,1,0,7
3247,42,17,0,0,1674,220,200,110,841,0,0,1,0,7
3367,43,22,85,8,3581,218,186,93,2525,1,0,0,0,7
3255,0,5,283,28,4347,212,230,156,2324,1,0,0,0,7
3827,0,18,934,51,4446,192,205,148,2524,0,0,1,0,7
3371,62,24,180,118,4127,232,184,71,4168,1,0,0,0,7
3339,121,15,0,0,1952,245,226,106,973,0,0,1,0,7
3237,338,14,108,17,1794,188,219,169,379,0,0,1,0,7
3457,164,19,942,108,3482,234,242,131,1001,0,0,1,0,7
3321,176,11,1159,205,2542,226,246,152,2081,0,0,1,0,7
3374,193,9,242,8,2557,220,247,162,481,0,0,1,0,7
3367,45,2,0,0,4563,220,234,150,4454,0,0,1,0,7
3267,24,16,808,120,2340,209,203,127,2227,0,0,1,0,7
3252,174,13,210,34,2843,227,246,148,2463,1,0,0,0,7
3387,344,10,902,137,1159,199,224,163,1947,0,0,1,0,7
3407,138,7,700,178,720,231,238,139,424,0,1,0,0,7
3382,81,11,285,-14,2132,235,221,117,3504,1,0,0,0,7
3335,161,36,268,178,1443,230,222,90,732,0,0,1,0,7
3190,66,11,95,0,1489,231,217,117,742,0,0,1,0,7
3243,66,14,0,0,3958,233,211,107,1899,1,0,0,0,7
3303,209,12,67,27,2551,211,251,173,553,0,0,1,0,7
3243,176,15,180,25,2966,226,247,149,2342,1,0,0,0,7
3244,27,17,882,115,2223,211,202,123,2220,0,0,1,0,7
3364,263,14,376,88,3494,183,246,201,1528,0,0,1,0,7
3293,35,13,390,128,3483,218,210,125,2012,0,0,1,0,7
3230,23,14,875,103,2166,211,209,131,2252,0,0,1,0,7
3499,13,12,543,151,4239,208,215,142,3323,0,0,1,0,7
3448,315,17,616,82,2001,173,224,190,443,0,0,1,0,7
3301,69,12,216,-13,3129,233,216,113,1906,0,0,1,0,7
3421,107,7,510,58,805,233,232,131,577,0,1,0,0,7
3368,33,16,577,184,3433,215,205,121,1830,0,0,1,0,7
3247,93,12,516,120,560,239,222,111,947,0,0,1,0,7
3418,193,16,534,113,4256,216,251,164,2922,0,0,1,0,7
3384,306,11,342,62,3756,189,234,184,1803,0,0,1,0,7
3374,103,11,127,11,2464,239,225,115,1159,0,0,1,0,7
3269,61,19,210,42,4303,232,198,91,2474,1,0,0,0,7
3330,357,17,90,21,4451,191,207,152,4024,1,0,0,0,7
3366,325,4,150,12,1485,210,235,163,934,0,0,1,0,7
2926,175,30,700,260,2219,221,239,129,1802,0,0,1,0,7
3301,331,23,300,73,1919,160,205,181,488,0,0,1,0,7
3212,16,11,883,195,1994,211,217,142,2301,0,0,1,0,7
3314,201,31,162,73,2250,189,248,173,750,0,0,1,0,7
3409,177,14,404,101,2089,226,247,150,576,0,0,1,0,7
3384,309,13,379,62,3880,184,231,187,1931,0,0,1,0,7
3375,241,6,408,59,3645,208,245,175,2197,0,0,1,0,7
3346,332,22,192,58,3339,162,206,180,2330,0,0,1,0,7
3370,335,10,573,31,1379,198,227,168,1243,0,0,1,0,7
3516,122,16,90,-12,1826,246,226,103,1788,0,1,0,0,7
3316,353,14,934,113,1964,196,215,157,618,0,0,1,0,7
3380,50,11,636,141,3030,225,216,124,2400,0,0,1,0,7
3350,82,12,108,11,2335,236,219,113,1129,0,0,1,0,7
3364,103,16,67,8,4291,245,219,99,3960,0,0,1,0,7
3475,334,32,351,192,1180,130,179,178,1670,0,1,0,0,7
3274,92,23,95,31,3966,248,198,65,4084,1,0,0,0,7
3273,300,16,30,12,3987,173,232,198,1154,1,0,0,0,7
3417,135,5,446,-48,983,228,238,144,698,0,1,0,0,7
3400,165,26,430,241,1830,232,237,119,524,0,0,1,0,7
3476,6,10,408,204,1170,208,222,150,1710,0,1,0,0,7
3210,10,17,90,19,3583,199,203,138,3360,1,0,0,0,7
3185,162,24,67,26,1595,235,238,119,513,0,0,1,0,7
3375,122,12,67,9,4447,241,230,117,4347,0,0,1,0,7
3328,117,39,175,90,3904,252,173,0,3357,0,0,1,0,7
3379,36,18,524,30,3435,216,198,112,1613,0,0,1,0,7
3391,137,31,95,0,3762,249,211,64,2687,1,0,0,0,7
3382,342,13,108,6,2534,193,221,166,2506,0,0,1,0,7
3374,93,15,424,217,1381,243,215,98,892,0,0,1,0,7
3231,359,13,964,214,2059,199,215,152,2226,0,0,1,0,7
3284,122,37,365,127,1170,252,183,22,1024,0,0,1,0,7
3280,40,7,67,3,3827,221,224,139,3829,1,0,0,0,7
3170,148,15,95,-39,2516,239,238,124,2856,1,0,0,0,7
3380,321,6,242,16,1663,204,234,169,811,0,0,1,0,7
3368,99,12,127,11,2422,240,222,110,1136,0,0,1,0,7
3384,137,19,277,2,1914,246,229,104,3187,1,0,0,0,7
3511,41,10,360,18,1332,221,219,132,892,0,1,0,0,7
3384,73,25,180,44,3008,240,183,59,2006,1,0,0,0,7
3409,261,8,371,70,1637,201,244,182,960,0,0,1,0,7
3352,315,9,510,41,816,196,233,176,1660,0,0,1,0,7
3374,137,11,42,8,4383,237,236,128,4160,0,0,1,0,7
3355,1,11,30,0,3558,205,220,152,2391,1,0,0,0,7
3243,160,13,175,25,3118,233,242,137,2191,1,0,0,0,7
3366,166,11,42,6,2526,229,244,145,430,0,0,1,0,7
3357,352,18,469,23,3703,186,206,157,3449,0,0,1,0,7
3440,116,14,400,43,2205,243,226,108,3464,1,0,0,0,7
3409,74,7,365,60,2697,229,227,132,1465,0,0,1,0,7
3232,38,17,190,-10,3479,218,202,114,3550,1,0,0,0,7
3256,273,14,190,44,3853,182,243,200,1451,1,0,0,0,7
3516,5,10,400,23,1448,208,221,150,966,0,1,0,0,7
3371,189,14,700,122,4415,220,250,160,2440,0,0,1,0,7
3464,312,13,525,136,1155,185,230,185,1478,0,1,0,0,7
3440,121,21,408,202,3690,250,217,84,3302,0,0,1,0,7
3231,25,9,67,8,4087,216,221,141,2643,1,0,0,0,7
3400,338,4,361,31,1842,210,233,162,711,0,0,1,0,7
3401,85,8,534,-20,787,232,226,126,666,0,1,0,0,7
3381,312,12,433,55,1490,186,231,184,837,0,0,1,0,7
3324,70,15,134,6,2036,235,210,102,1107,0,0,1,0,7
3336,356,13,446,88,674,199,217,155,1790,0,0,1,0,7
3375,304,21,67,9,1463,156,224,206,1740,0,1,0,0,7
3761,297,11,847,315,5239,190,237,186,3331,0,0,1,0,7
3574,189,5,256,81,1710,220,243,159,1403,0,1,0,0,7
3433,57,7,127,23,1142,225,226,136,1044,0,1,0,0,7
3423,352,13,722,84,1489,196,217,158,1531,0,0,1,0,7
3373,168,29,371,214,1741,228,236,118,541,0,0,1,0,7
3412,322,8,390,39,2250,200,232,171,2681,0,0,1,0,7
3170,133,15,85,-29,2481,243,231,112,2884,1,0,0,0,7
3211,26,16,201,42,3356,211,203,124,3587,1,0,0,0,7
3332,131,17,0,0,1973,245,228,105,957,0,0,1,0,7
3678,26,15,1129,269,5088,212,206,128,3476,0,0,1,0,7
3360,1,19,127,28,4478,190,201,145,4111,1,0,0,0,7
3218,19,12,870,93,2110,211,214,138,2285,0,0,1,0,7
3352,172,8,190,30,1734,226,244,151,3131,1,0,0,0,7
3566,11,10,216,73,1637,209,220,147,1398,0,1,0,0,7
3383,343,10,920,133,1177,200,225,163,1935,0,0,1,0,7
3326,275,6,60,8,1187,205,241,176,1731,0,0,1,0,7
3366,67,13,90,17,2858,232,215,112,1621,0,0,1,0,7
3317,243,6,90,6,1194,207,245,176,1638,0,0,1,0,7
3401,295,11,335,25,2866,190,237,187,2101,1,0,0,0,7
3440,329,18,564,86,1842,176,217,179,511,0,0,1,0,7
3402,55,8,534,70,1681,225,223,132,2234,0,0,1,0,7
3369,4,4,0,0,4365,215,232,155,4177,1,0,0,0,7
3369,87,4,0,0,4555,226,233,142,4468,0,0,1,0,7
3238,25,11,67,2,2051,215,216,137,242,0,0,1,0,7
3365,93,9,277,43,1974,235,226,121,3315,1,0,0,0,7
3260,357,13,1090,243,2164,198,215,154,2096,0,0,1,0,7
3421,121,12,537,58,792,241,230,116,547,0,1,0,0,7
3227,344,17,30,9,4066,183,211,164,1302,1,0,0,0,7
3219,18,3,30,1,3030,217,233,153,2313,1,0,0,0,7
3362,16,3,362,107,3398,217,232,153,3271,0,0,1,0,7
3417,347,20,30,13,1842,179,205,161,2028,0,1,0,0,7
3386,357,14,819,115,1288,197,213,153,1689,0,0,1,0,7
3357,285,3,319,18,960,212,239,165,2133,0,0,1,0,7
3452,317,15,659,83,2135,179,225,186,541,0,0,1,0,7
3347,98,7,30,-3,4442,231,231,132,4085,0,0,1,0,7
3324,115,5,0,0,1189,229,235,140,1299,0,1,0,0,7
3349,59,10,212,6,3603,228,219,124,2724,0,0,1,0,7
3212,160,36,120,55,1337,230,221,88,780,0,0,1,0,7
3352,146,10,210,26,1200,234,239,135,1471,0,0,1,0,7
3250,19,28,127,48,4187,187,169,106,1310,1,0,0,0,7
3418,50,4,300,-3,993,221,231,146,874,0,1,0,0,7
3358,41,14,42,9,2911,221,209,120,1650,0,0,1,0,7
3565,8,3,258,72,1706,216,232,154,1429,0,1,0,0,7
3291,34,11,335,52,2489,219,216,132,1423,0,0,1,0,7
3400,355,17,446,52,3879,190,208,154,3417,0,0,1,0,7
3287,348,19,0,0,4014,182,206,161,1095,1,0,0,0,7
3314,239,7,90,3,1207,207,246,176,1608,0,0,1,0,7
3284,55,17,30,-4,2251,228,201,100,306,0,0,1,0,7
3396,184,10,949,157,2936,223,247,157,1779,0,0,1,0,7
3387,180,7,150,-9,2591,223,244,156,408,0,0,1,0,7
3153,173,15,90,15,2274,228,246,146,2785,1,0,0,0,7
3312,18,16,513,88,2978,206,205,133,3395,0,0,1,0,7
3430,179,15,942,81,3350,225,248,151,1203,0,0,1,0,7
3429,317,12,362,21,5020,188,230,181,4084,0,0,1,0,7
3366,273,9,272,44,3886,195,243,187,1978,0,0,1,0,7
3330,36,14,67,-5,3692,218,207,122,2474,1,0,0,0,7
3314,61,6,134,-5,3787,225,228,137,2483,1,0,0,0,7
3364,134,17,30,-8,2692,244,230,109,589,0,0,1,0,7
3345,297,4,108,6,1120,208,238,169,1998,0,0,1,0,7
3473,8,15,573,125,4205,201,208,143,3423,0,0,1,0,7
3419,296,21,1008,287,4158,155,228,211,2557,0,0,1,0,7
3551,326,9,256,58,1652,199,231,171,1273,0,1,0,0,7
3315,61,15,120,-6,3042,231,208,106,1832,0,0,1,0,7
3423,321,20,524,69,1805,163,215,190,553,0,0,1,0,7
3232,160,14,124,14,3063,233,242,136,2250,1,0,0,0,7
3601,100,16,270,64,1782,245,216,96,1664,0,1,0,0,7
3186,94,14,134,17,1292,241,219,105,1248,1,0,0,0,7
3353,94,8,300,27,1110,232,229,129,1442,0,0,1,0,7
3271,45,9,42,0,3240,223,220,131,2605,0,0,1,0,7
3849,13,16,850,73,4384,203,205,136,2448,0,0,1,0,7
3404,203,15,631,118,4289,211,252,172,2753,0,0,1,0,7
3366,211,1,95,2,2697,218,240,159,612,0,0,1,0,7
3388,65,5,594,39,1740,225,230,140,2395,0,0,1,0,7
3369,189,7,242,5,2522,221,246,160,511,0,0,1,0,7
3385,337,36,297,136,932,120,166,171,1465,0,1,0,0,7
3294,210,12,684,67,4374,211,251,174,1899,1,0,0,0,7
3536,329,21,240,42,1736,164,210,182,2160,0,1,0,0,7
3222,177,16,42,12,2607,226,247,148,2731,1,0,0,0,7
3413,214,3,301,74,1722,216,243,163,920,0,0,1,0,7
3400,352,12,664,61,1399,199,220,158,1521,0,0,1,0,7
3382,9,6,201,-14,2165,214,228,152,3492,1,0,0,0,7
3396,174,9,1136,47,3215,226,245,152,1114,0,0,1,0,7
3310,211,11,85,4,2597,211,251,175,543,0,0,1,0,7
3192,100,21,150,25,949,249,207,76,800,0,0,1,0,7
3415,48,12,309,66,2925,224,213,120,1387,0,0,1,0,7
3305,213,15,706,78,4351,206,253,180,1889,1,0,0,0,7
3253,13,23,725,172,1167,192,187,125,1784,0,0,1,0,7
3196,145,21,212,53,2402,244,231,106,3141,0,0,1,0,7
3305,347,8,42,4,4265,204,227,161,3919,1,0,0,0,7
3369,73,8,750,6,684,230,225,128,323,0,1,0,0,7
3249,200,16,127,49,2864,212,252,170,182,0,0,1,0,7
3666,0,16,1124,311,5225,195,209,150,3704,0,0,1,0,7
3803,332,16,876,357,5023,183,219,175,3103,0,0,1,0,7
3265,81,17,170,-9,3017,241,208,92,1956,0,0,1,0,7
3444,142,19,150,37,4176,244,232,108,4209,0,0,1,0,7
3472,0,7,404,212,1140,210,228,155,1682,0,1,0,0,7
3570,140,12,201,77,1655,238,236,126,1364,0,1,0,0,7
3621,2,20,300,72,2032,188,198,144,2457,0,1,0,0,7
3357,124,22,67,18,1888,251,218,84,1024,0,0,1,0,7
3412,53,2,417,55,808,221,234,150,841,0,1,0,0,7
3200,118,4,306,81,1924,226,236,145,2766,1,0,0,0,7
3346,9,12,466,107,3211,206,215,146,2435,0,0,1,0,7
3298,89,11,30,-8,1837,236,223,117,870,0,0,1,0,7
3809,42,21,793,33,4207,218,189,97,2297,0,0,1,0,7
3275,9,14,1165,258,2190,204,212,144,2018,0,0,1,0,7
3303,89,36,0,0,1782,247,160,10,807,0,0,1,0,7
3304,90,16,170,7,2730,243,212,94,1660,0,0,1,0,7
3291,79,21,330,57,3699,242,197,76,1677,1,0,0,0,7
3434,325,15,604,65,2069,182,223,180,603,0,0,1,0,7
3772,10,17,1061,363,4887,199,203,138,3009,0,0,1,0,7
3384,335,5,216,21,3399,209,233,163,2213,1,0,0,0,7
3699,337,10,1209,253,5299,199,227,167,3644,0,0,1,0,7
3338,248,3,664,43,886,214,241,165,1237,0,0,1,0,7
3499,276,17,335,52,1489,174,242,207,1936,0,1,0,0,7
3393,345,11,914,143,1170,197,222,163,1932,0,0,1,0,7
3243,105,23,255,79,2603,251,204,67,3115,0,0,1,0,7
3397,191,16,524,105,4326,218,251,162,2846,0,0,1,0,7
3335,58,10,124,12,2768,228,218,123,2415,1,0,0,0,7
3373,239,7,384,57,3675,207,246,176,2173,0,0,1,0,7
3338,53,15,309,16,3306,227,207,109,1784,1,0,0,0,7
3446,11,17,532,98,4109,200,203,137,3439,0,0,1,0,7
3345,183,14,684,113,4337,223,249,155,2297,0,0,1,0,7
3280,252,3,577,10,3762,213,241,166,1138,0,0,1,0,7
3290,0,22,319,135,3983,183,194,144,3664,0,0,1,0,7
3320,83,8,391,78,902,232,226,127,1189,0,0,1,0,7
3309,149,16,42,15,1040,239,238,123,1293,0,1,0,0,7
3244,36,24,162,39,1650,210,179,93,618,0,0,1,0,7
3610,105,11,218,73,1822,239,226,116,1760,0,1,0,0,7
3360,77,14,180,41,2340,237,212,103,1055,0,0,1,0,7
3375,142,27,430,142,2139,247,222,85,1365,1,0,0,0,7
3572,24,9,256,111,1638,216,222,142,1431,0,1,0,0,7
3278,81,8,324,60,2858,231,226,128,2445,1,0,0,0,7
3410,47,8,175,34,2715,223,223,134,2249,1,0,0,0,7
3337,85,24,201,44,2147,246,191,60,2042,0,0,1,0,7
3418,357,17,433,70,3934,192,208,152,3394,0,0,1,0,7
3376,335,15,175,53,4176,185,218,172,3813,1,0,0,0,7
3219,36,13,190,28,3472,219,211,125,3499,1,0,0,0,7
3428,278,12,1082,243,4745,188,242,193,2960,0,0,1,0,7
3359,78,6,365,37,1198,227,230,137,2546,0,0,1,0,7
3393,293,9,402,39,1695,195,238,183,680,0,0,1,0,7
3747,359,16,1075,301,5046,193,208,150,3181,0,0,1,0,7
3396,338,7,404,57,1549,205,230,164,1150,0,0,1,0,7
3191,112,42,256,34,1144,250,161,0,993,0,0,1,0,7
3351,83,37,108,36,2063,242,151,0,853,0,0,1,0,7
3380,82,7,228,-16,2170,230,228,132,3560,1,0,0,0,7
3375,290,17,474,84,1406,172,236,203,992,0,0,1,0,7
3274,287,5,350,111,4417,206,240,172,1384,1,0,0,0,7
3267,356,13,1120,250,2143,198,216,155,2067,0,0,1,0,7
3369,288,11,366,80,3535,189,239,190,1570,0,0,1,0,7
3274,4,13,1159,257,2167,202,214,148,2024,0,0,1,0,7
3345,240,8,108,0,4530,205,247,179,3478,0,0,1,0,7
3401,33,19,685,227,3389,213,195,111,1731,0,0,1,0,7
3424,111,26,85,40,1640,254,201,57,1725,0,1,0,0,7
3254,170,16,228,54,1919,230,245,141,234,0,0,1,0,7
3341,197,15,0,0,2641,215,252,167,616,0,0,1,0,7
3361,185,15,1025,122,2728,222,249,156,1983,0,0,1,0,7
3531,324,4,446,37,1565,209,235,164,2052,0,1,0,0,7
3269,82,14,30,7,3365,239,214,103,2905,0,0,1,0,7
3287,219,14,424,60,4060,204,252,183,2247,1,0,0,0,7
3285,212,23,95,25,2420,193,254,186,607,0,0,1,0,7
3401,144,4,424,52,1860,226,239,147,2335,0,0,1,0,7
3532,342,14,371,38,1630,191,218,166,2096,0,1,0,0,7
3194,63,10,331,75,1889,229,221,124,2769,1,0,0,0,7
3360,292,5,402,121,3275,205,239,172,3295,0,0,1,0,7
3477,96,17,108,-13,1761,245,214,93,1774,0,1,0,0,7
3691,11,10,1033,282,5026,209,220,147,3290,0,0,1,0,7
3361,81,6,400,39,1176,228,230,136,2512,0,0,1,0,7
3330,226,14,42,0,2736,200,252,187,553,0,0,1,0,7
3263,51,26,256,88,3463,222,175,71,543,0,0,1,0,7
3243,76,2,170,33,2575,222,235,150,2733,1,0,0,0,7
3210,283,18,234,28,4128,167,238,209,2210,0,0,1,0,7
3348,68,28,67,9,1976,235,172,49,942,0,0,1,0,7
